부서명,소속,직위,전화번호,담당업무
건강관리과,방문돌봄팀,주무관,02-3423-8517,방문건강관리사업(대치4동)
건강관리과,방문돌봄팀,주무관,02-3423-8519,방문건강관리사업(대치4동)
건강관리과,방문돌봄팀,주무관,02-3423-7469,방문건강관리사업(도곡1동)
건강관리과,방문돌봄팀,주무관,02-3423-7568,방문건강관리사업(도곡2동)
건강관리과,방문돌봄팀,주무관,02-3423-7659,방문건강관리사업(개포1동)
건강관리과,방문돌봄팀,주무관,02-3423-7759,방문건강관리사업(개포2동)
건강관리과,방문돌봄팀,주무관,02-3423-8497,방문건강관리사업(개포3동)
건강관리과,방문돌봄팀,주무관,02-3423-8498,방문건강관리 사업(개포 3동)
건강관리과,방문돌봄팀,주무관,02-3423-8476,방문건강관리사업(개포3동)
건강관리과,방문돌봄팀,주무관,02-3423-7899,방문건강관리사업(개포4동)
건강관리과,방문돌봄팀,주무관,02-3423-7874,방문건강관리사업(개포4동)
건강관리과,방문돌봄팀,주무관,02-3423-8279,방문건강관리사업(일원본동)
건강관리과,방문돌봄팀,주무관,02-3423-8388,방문건강관리사업(일원1동)
건강관리과,방문돌봄팀,주무관,02-3423-8399,방문건강관리사업(일원1동)
건강관리과,방문돌봄팀,주무관,02-3423-8358,방문건강관리사업(일원1동)
건강관리과,방문돌봄팀,주무관,02-3423-8398,방문건강관리사업(일원1동)
건강관리과,방문돌봄팀,주무관,02-3423-8588,방문건강관리사업(수서동)
건강관리과,방문돌봄팀,주무관,02-3423-8590,방문건강관리사업(수서동)
건강관리과,방문돌봄팀,주무관,02-3423-8589,방문건강관리사업(수서동)
건강관리과,방문돌봄팀,주무관,02-3423-8582,수서동 주민 건강관리
건강관리과,방문돌봄팀,주무관,02-3423-8703,방문건강관리사업(세곡동)
건강관리과,방문돌봄팀,주무관,02-3423-8655,방문건강관리사업(세곡동)
건강관리과,방문돌봄팀,주무관,02-3423-8728,방문건강관리(세곡동 분소)
건강관리과,정신건강팀,팀장,02-3423-7124,정신건강팀 팀장
건강관리과,정신건강팀,주무관,02-3423-7295,정신건강사업 총괄
건강관리과,정신건강팀,주무관,02-3423-7128,학원가 청소년 정신건강증진사업
건강관리과,정신건강팀,주무관,02-3423-7294,자살예방사업
건강관리과,정신건강팀,주무관,02-3423-7296,마음투자지원사업 마음건강검진 및 상담지원사업 생명이음청진기사업
건강관리과,정신건강팀,주무관,02-3423-8796,정신건강복지센터 운영 총괄
건강관리과,정신건강팀,주무관,02-3423-8783,정신건강복지센터 정신건강증진 사업 총괄
건강관리과,정신건강팀,주무관,02-3423-8792,정신건강복지센터 성인 사례관리
건강관리과,정신건강팀,주무관,02-3423-8794,정신건강 성인 사례관리
건강관리과,정신건강팀,주무관,02-3423-8780,정신건강복지센터 아동청소년 사례관리
건강관리과,정신건강팀,주무관,02-3423-8789,정신건강복지센터 사례관리 및 주간재활 프로그램 담당
건강관리과,정신건강팀,주무관,02-3423-8788,정신건강복지센터 성인 사례관리
건강관리과,정신건강팀,주무관,02-3423-8787,정신건강복지센터 성인 사례관리
건강관리과,정신건강팀,주무관,02-3423-8793,정신건강복지센터 성인 사례관리
건강관리과,정신건강팀,주무관,02-3423-8791,"정신건강복지센터 성인 사례관리, 정신건강강좌 운영"
건강관리과,정신건강팀,주무관,02-3423-8785,정신건강복지센터 지역정신건강관리사업
건강관리과,정신건강팀,주무관,02-3423-8779,정신건강복지센터 지역정신건강관리사업
건강관리과,정신건강팀,주무관,02-3423-8786,자살예방사업
건강관리과,정신보건팀,주무관,02-3423-7126,자살예방사업
건강관리과,정신건강팀,주무관,02-3423-7127,자살예방사업
건강관리과,정신건강팀,주무관,02-3423-7993,학원가청소년정신건강증진사업
건강관리과,정신건강팀,주무관,02-3423-8746,학원가 청소년 정신건강증진사업
건강관리과,정신건강팀,주무관,02-3423-7994,학원가청소년정신건강증진사업
건강관리과,정신건강팀,주무관,0234238769,학원가 청소년 정신건강증진사업
건강관리과,정신건강팀,주무관,02-3423-8763,청소년 정신건강 증진 사업
건강관리과,정신건강팀,주무관,02-3423-8749,청소년 심리지원
건강관리과,정신건강팀,주무관,0234238768,학원가 청소년 정신건강증진사업
건강관리과,정신건강팀,주무관,02-3423-8707,학원가청소년정신건강사업
건강관리과,어르신건강팀,팀장,02-3423-7273,어르신건강팀 업무 총괄
건강관리과,어르신건강팀,주무관,02-3423-6709,치매안심센터 운영 및 치매관리사업 등
건강관리과,어르신건강팀,주무관,02-3423-7123,웰에이징센터 운영
건강관리과,어르신건강팀,주무관,02-3423-7995,웰에이징센터 운영 총괄
건강관리과,어르신건강팀,주무관,02-3423-7986,강남구웰에이징센터 영양교육사업 운영
건강관리과,어르신건강팀,주무관,02-3423-7987,강남구웰에이징센터 간호업무
건강관리과,어르신건강팀,주무관,02-3423-7985,웰에이징센터 신체기능평가 및 운동 처방
건강관리과,어르신건강팀,주무관,02-3423-7984,웰에이징센터 신체기능평가 및 운동 처방
의약과,의약과,과장,02-3423-7140,의약과 업무 총괄
의약과,의무1팀,팀장,02-3423-7141,o 의무1팀 업무총괄 o 부서 공통사항 업무 총괄
의약과,의약과,주무관,02-3423-7255,"o 행복요양병원 관리・운영 총괄 o 행복요양병원 전 수탁자 관련 업무(소송 등) o 행복요양병원 시설관리 o 행복요양병원 치매전문병동 설치 지원 o 안마업 지도・점검 총괄, 안마시술소 관리"
의약과,의무1팀,주무관,02-3423-7155,"o 의료기관 등 지도・점검 지원 o 문서접수(일반문서), 특근매식비, 부서차량관리"
의약과,의무1팀,주무관,02-3423-7142,"o 간부회의・구의회 업무 o 예산 및 결산, 회계 관련, 직원 후생복지, 교육 등 업무 o 업무추진비(시책), 초과근무수당 지급 o 문서접수, 기록물관리 o 부서내 다른 담당에 속하지 않는 업무"
의약과,의약과,주무관,02-3423-7146,"o 설추석 연휴 비상 진료 추진 계획 및 운영 o 응급의료(지역응급의료센터, 응급실 운영병원, 응급의료포털 등) 관리 o 달빛어린이병원 지도 점검 및 관리 o 온열질환/한랭질환, 혹서/한파 관리, 손상 관리 등 o 헌혈사업 관련 업무 o 의료재난, 3종시설물, 안전관리계획 등 재난안전 관련 업무"
의약과,의약과,주무관,02-3423-7165,"o 행복요양병원 치매전문병동 설치 o 행복요양병원 관리・운영 업무 지원 o 행복요양병원 치매환자지원프로그램 운영 o 의료법인 등에 관한 사항 o 의・약인 단체 관리 o 의약과 일반임기제 관련 업무, 의무1팀 임기제 신규 채용"
의약과,의무1팀,주무관,02-3423-7148,"o 지역재난의료지원센터(현장응급의료소, 신속대응반) 운영 총괄 o 자동심장충격기(AED) 설치 o 심폐소생술(CPR) 교육 및 상설교육장 운영 o 구급차 관리"
의약과,의무1팀,주무관,02-3423-7156,"o 민원접수(상담민원, 응답소, 구청장에게 바란다 등) o 정보공개청구, 사회복무요원 관리 o 부서용품 등 정기납부금, 복합기 등 사무용품비, 출장비 지급 o 업무추진비(부서운영) o 우편물 관리 및 우편요금 지급"
의약과,의무2팀,팀장,02-3423-7150,o 의무2팀 업무총괄
의약과,의무2팀,주무관,02-3423-7254,"병의원, 안마원 관리 및 민원처리 담당동:역삼1동(치과, 한의원 제외)"
의약과,의무2팀,주무관,02-3423-7191,"o 병・의원, 안마원 관리 및 민원처리 - 담당동 : 논현동(치과・한의원 제외)"
의약과,의무2팀,주무관,02-3423-7147,"o 병・의원, 안마원 관리 및 민원처리 - 종합병원 : 삼성서울병원, 강남차병원 - 담당동 : 도곡, 대치, 일원, 수서, 세곡"
의약과,의무2팀,주무관,02-3423-7144,○ 의료기관(의료인) 행정심판 및 소송업무 총괄 ○ 시간선택제임기제 공무원 채용 관련 업무 ○ 정보공개 관련 업무 ○ 의료기관 관리 - 의료기관 관련 각종 계획 수립 및 결과보고 - 의료기관 관련 각종 보고자료 작성 및 제출 - 의료기관 세탁물 처리 실적 점검 - 의료기관 예산 지원 사업 ○ 기타 타 직원 업무에 속하지 않는 업무
의약과,의무2팀,주무관,02-3423-7145,"o 병・의원, 안마원 관리 및 민원처리 - 종합병원 : 베드로병원 - 담당동 : 청담"
의약과,의무2팀,주무관,02-3423-7159,"병의원, 안마원 관리 및 민원처리 담당동: 삼성동, 개포동, 논현동(치과,한의원)"
의약과,의무2팀,주무관,02-3423-7139,"o 병・의원, 안마원 관리 및 민원처리 - 담당동 : 신사동(치과・한의원 제외)"
의약과,의무2팀,주무관,02-3423-7157,"o 병・의원, 안마원 관리 및 민원처리 - 종합병원 : 세브란스병원 - 담당동 : 역삼1동(치과・한의원), 역삼2동 o 직원 복무에 관한 사항"
의약과,의무2팀,주무관,02-3423-7164,"o 병・의원, 안마원 관리 및 민원처리 - 담당동 : 압구정동, 신사동(치과・한의원) o 의무2팀 특근매식비 정산"
의약과,의무2팀,주무관,02-3423-7138,"o 병・의원, 안마원 관리 및 민원처리 - 역삼동(의원, 치과), 논현동(의원), 신사동(의원), 압구정동(의원) 광고민원 o 기타 의무민원 업무(인허가, 진정민원 등)"
의약과,약무팀,팀장,02-3423-7151,"o 약무팀 업무 전반에 관한 사항 총괄 관리 o 약사법, 마약류관리에 관한 사항 총괄 o 의료기기법, 화장품법에 관한 사항 총괄 o 마약류 예방 및 의약품안전관리 사업, 공공심야약국 운영 등 총괄 o 마약류 공동대책 협의회 운영 총괄"
의약과,약무팀,주무관,02-3423-7152,"o 약무 및 마약류 관련 주요업무계획 수립・관리, 예산 편성, 보고업무 o 의약품도매업소에 관한 사항(논현동・삼성동・역삼동・대치동 제외) o 자율점검 계획 수립 및 시행에 관한 사항 o 시간선택제공무원 관리 등 o 기타 타 직원 업무에 속하지 않은 사항"
의약과,약무팀,주무관,02-3423-7153,"o 약사법, 마약류관리법 지도점검(논현동) o 의료기기법 인허가(논현동) o 의약품도매업소에 관한 사항(논현동) o 마약류 예방 및 의약품 안전관리 사업(구민대상교육 및 홍보 총괄) o 마약류 폐기보고에 관한 사항(논현동)"
의약과,약무팀,주무관,02-3423-7079,"o 의료기기판매업 인허가 업무(논현・삼성동 제외) o 화장품법 지도점검(논현동, 역삼동)"
의약과,약무팀,주무관,02-3423-7192,"o 약사법, 마약류관리법, 의료기기법, 화장품법 인허가 및 지도점검(대치동) o 의약품도매업소에 관한 사항(역삼동, 대치동) o 마약류 예방 및 의약품 안전관리 사업(지도점검 및 취급자교육) o 유통의약품 등 품질관리에 관한 사항 o 마약류 폐기보고에 관한 사항(대치동) o 주간업무보고"
의약과,약무팀,주무관,02-3423-7154,"o 약사법, 마약류관리법, 의료기기법, 화장품법 인허가 및 지도점검(삼성동, 청담동) o 마약류 중독치료 동행의원 운영 및 관리 o 마약류 폐기보고에 관한 사항(삼성동, 청담동)"
의약과,약무팀,주무관,02-3423-7143,"o 약사법, 마약류관리법 인허가 및 지도점검(역삼동) o 의료기기법 인허가(역삼동) o 공공심야약국 운영 관련 사항 o 충무계획 등 총괄 o 직원 복무에 관한 사항"
의약과,약무팀,주무관,02-3423-7080,"o 약사법, 마약류관리법, 의료기기법, 화장품법 인허가 및 지도점검(개포동, 도곡동, 일원동, 세곡동) o 의약품 등 구매・관리 등 조제실 관리에 관한 사항 o 의약품 조제・투약 및 의료지원용 구급함 관리 o 자율점검 관련 지원 업무 o 마약류 폐기보고에 관한 사항(개포동, 도곡동, 일원동, 세곡동)"
의약과,약무팀,주무관,02-3423-7149,"o 약사법, 마약류관리법, 의료기기법, 화장품법 인허가 및 지도점검(신사동, 압구정동) o 품질부적합 의약품 회수 효율성 점검 총괄 및 의료기기 폐기회수 보고 o 마약류 익명검사 운영 및 관리 o 마약류 폐기보고에 관한 사항(신사동, 압구정동)"
의약과,약무팀,주무관,02-3423-7168,"o 의료기기판매업 인허가 업무(논현동, 삼성동) o 의료기기법 지도점검(논현동, 역삼1동) o 마약류 폐기보고에 관한 사항(역삼동)"
의약과,진료지원팀,팀장,02-3423-7161,o 진료지원팀 관한 업무 총괄
의약과,진료지원팀,주무관,02-3423-7163,"o 진단용 방사선 발생장치 관한 업무 - 증명서 발급, 면허세 안내 - 장치 및 방어시설 성적 관리 (과태료 및 시정명령) - 진단용 방사선 발생장치 정기검사, 안전관리 책임자 관한 업무 - 방사선 관련 피폭 및 뱃지 관리 o 특수의료장비 설치 및 운영에 관한 업무 o 검진기관 관련 업무 (출장검진신고,검진기관 지정 및 지정취소, 처분, 소송) o 안경업소 및 치과기공소 관련 업무"
의약과,진료지원팀,주무관,02-3423-7162,"o 실 관리 및 예산집행 (1차진료실, 한방진료실, 검사실, 방사선실, 물리치료실) o 구강보건사업 관한 업무 (총괄 계획 수립, 예산 편성, 구강보건의 날 기획) o 시간선택제임기제 관한 업무 (채용, 수당 지급 등) o 기간제근로자 관한 업무 (채용) o 무료 진료(눈수술비, 무릎 인공관절수술비 지원) 관한 업무 o 한의약 치매 건강증진사업 관한 업무"
